epoch,phase,data_mse,physics_mse,supervised_total,unsupervised_total,grad_norm
114,pretrain,0.0,0.00015209520623413474,0.0,6.970187209390594,7.7974138259887695
115,pretrain,0.0,3.828762364107494e-05,0.0,8.06367278830059,15.23764705657959
116,pretrain,0.0,0.001065833437604975,0.0,6.966403210145339,10.15874195098877
117,pretrain,0.0,0.010388697744345234,0.0,13.097634863995758,1.450000524520874
118,pretrain,0.0,0.009040506812264502,0.0,4.341406178374173,3.106564998626709
119,pretrain,0.0,0.010510712553374333,0.0,7.689458536375781,18.551565170288086
120,pretrain,0.0,4.876521650925011e-05,0.0,9.783306378956722,24.334247589111328
121,pretrain,0.0,0.008784217940785854,0.0,5.678910286095411,21.123428344726562
122,pretrain,0.0,0.011869358417103409,0.0,12.209669960092969,16.319929122924805
123,pretrain,0.0,1.1227795919732485e-05,0.0,4.079723368769903,21.596040725708008
124,pretrain,0.0,0.00011983454464268613,0.0,8.165877286902722,12.00601577758789
125,pretrain,0.0,0.02172066360343532,0.0,3.3496863053554526,8.15283489227295
126,pretrain,0.0,0.05036579646986072,0.0,13.938656419477848,17.069551467895508
127,pretrain,0.0,3.8091414999975504e-05,0.0,7.463522083153196,13.36361026763916
128,pretrain,0.0,0.008735343116368303,0.0,9.621974426352303,5.7778472900390625
129,pretrain,0.0,0.020903506224705264,0.0,16.551458491477028,20.18768310546875
130,pretrain,0.0,0.0026566531258104143,0.0,7.859428411422429,17.320072174072266
131,pretrain,0.0,0.010205934354089414,0.0,3.8182950355266043,26.005130767822266
132,pretrain,0.0,0.0003889524963201404,0.0,16.171715307030635,23.786592483520508
133,pretrain,0.0,9.360639698896293e-06,0.0,8.095290631591872,11.618223190307617
134,pretrain,0.0,0.0009607344543946431,0.0,6.508535379175043,32.63748550415039
135,pretrain,0.0,0.008654959389281534,0.0,6.164839871526234,40.125030517578125
136,pretrain,0.0,2.164210622012213e-05,0.0,13.26112966341533,10.797062873840332
137,pretrain,0.0,0.0002962984540370133,0.0,10.030774548090664,5.801714897155762
138,pretrain,0.0,4.443555009251658e-05,0.0,6.993909552954838,12.144721984863281
139,pretrain,0.0,4.476293032678186e-05,0.0,5.862196807184372,10.927163124084473
140,pretrain,0.0,0.018816357573543354,0.0,8.241010680437814,34.99595642089844
141,pretrain,0.0,0.009112583829308818,0.0,9.93695228238971,11.665599822998047
142,pretrain,0.0,6.724546806248184e-05,0.0,6.129393529450204,4.291238784790039
143,pretrain,0.0,4.030766086912029e-05,0.0,5.545737104771132,4.775787830352783
144,pretrain,0.0,0.0022715947749509325,0.0,14.991529696605536,58.34648513793945
145,pretrain,0.0,3.6407668490979795e-05,0.0,11.140025976233378,27.58041763305664
146,pretrain,0.0,0.04475314429562238,0.0,6.363744908673939,27.04271125793457
147,pretrain,0.0,0.007951088762234847,0.0,12.302411556729883,6.074549198150635
148,pretrain,0.0,0.00896874851981636,0.0,8.394203977356264,7.733798503875732
149,pretrain,0.0,5.324123111695722e-06,0.0,9.616154011905067,6.590211391448975
150,pretrain,0.0,0.047108535240349275,0.0,3.614694111437888,6.351663589477539
151,pretrain,0.0,1.4391446236252402e-05,0.0,8.713281299756881,16.99009132385254
152,pretrain,0.0,0.009037286412939858,0.0,4.11943887677573,4.599476337432861
153,pretrain,0.0,0.01010695910361883,0.0,7.004879284351662,6.167747974395752
154,pretrain,0.0,0.0059915992966706,0.0,11.882911350077197,8.702290534973145
155,pretrain,0.0,0.0002829142045554042,0.0,9.132010359618036,4.155361175537109
156,pretrain,0.0,2.1483445697033106e-06,0.0,3.848946478082303,1.042478084564209
157,pretrain,0.0,8.601521393088326e-05,0.0,8.030092836349695,8.605852127075195
158,pretrain,0.0,4.0337040097581224e-05,0.0,9.111212455135135,5.511795520782471
159,pretrain,0.0,0.010045713727650485,0.0,12.301023770903067,16.60141944885254
160,pretrain,0.0,4.977094639583263e-05,0.0,6.24332779549386,17.022720336914062
161,pretrain,0.0,0.0005916750185032518,0.0,7.437577176630471,2.695849895477295
162,pretrain,0.0,0.009217383639950337,0.0,11.887899027307443,4.054150104522705
163,pretrain,0.0,0.04505140582225875,0.0,9.803632613249778,11.676408767700195
164,pretrain,0.0,0.05333847615620294,0.0,3.046899567419225,1.283144474029541
165,pretrain,0.0,3.821319655506556e-05,0.0,10.065558053849827,10.45119857788086
166,pretrain,0.0,0.00024568801868166595,0.0,7.756054445520598,2.0612964630126953
167,pretrain,0.0,0.0003880108536349601,0.0,8.526573321902944,6.494462966918945
168,pretrain,0.0,4.7342559388382886e-05,0.0,6.654682317281675,13.24368953704834
169,pretrain,0.0,0.03021243516869722,0.0,9.873293900750543,12.715457916259766
170,pretrain,0.0,0.015420934253864312,0.0,7.2174505057794365,12.402060508728027
171,pretrain,0.0,0.004383209287490416,0.0,5.375037437960879,10.6459321975708
172,pretrain,0.0,8.150915172801993e-06,0.0,4.263344975762556,17.39398956298828
173,pretrain,0.0,6.921732612916676e-06,0.0,7.597859215674989,8.948197364807129
174,pretrain,0.0,0.0002538587503362097,0.0,12.380260766518655,19.713857650756836
175,pretrain,0.0,0.0021890709373952443,0.0,5.509968521324132,17.198163986206055
176,pretrain,0.0,0.014917981971629468,0.0,6.280357845218433,7.434641361236572
177,pretrain,0.0,0.0002783905448580563,0.0,6.808280427090465,9.15802001953125
178,pretrain,0.0,0.002193283415033901,0.0,10.638957503647935,15.051855087280273
179,pretrain,0.0,0.006648339240380146,0.0,10.531905919570212,4.807897090911865
180,pretrain,0.0,0.0023922409938580327,0.0,9.65867521214874,9.182826042175293
181,pretrain,0.0,0.002215310469065219,0.0,8.096179364727137,28.4291934967041
182,pretrain,0.0,0.005071062809076556,0.0,11.8815653706374,25.863048553466797
183,pretrain,0.0,5.4527955888715595e-05,0.0,8.719827131435467,3.098315715789795
184,pretrain,0.0,0.0072377809842852974,0.0,8.505218121986598,11.717716217041016
185,pretrain,0.0,9.175211021709669e-05,0.0,14.485081349864066,22.00568199157715
186,pretrain,0.0,0.0003366285938615123,0.0,12.549319443739101,8.09410285949707
187,pretrain,0.0,0.022516362301272262,0.0,16.852414232632718,6.214694499969482
188,pretrain,0.0,0.007717748378057285,0.0,6.6806297904298315,4.652589321136475
189,pretrain,0.0,0.018692172547742972,0.0,14.57521604517541,19.91880989074707
190,pretrain,0.0,0.007079497243241964,0.0,8.791343100179569,10.31311321258545
191,pretrain,0.0,5.326156277547202e-05,0.0,14.166352312899857,4.150685787200928
192,pretrain,0.0,0.04028245417473317,0.0,5.114442485434879,3.2295470237731934
193,pretrain,0.0,0.010669647856542893,0.0,5.182408947489452,5.583393096923828
194,pretrain,0.0,2.054066236564383e-05,0.0,4.7150418312436635,8.438376426696777
195,pretrain,0.0,1.4253939319881956e-05,0.0,13.014650309921663,2.8439300060272217
196,pretrain,0.0,2.2497290390851016e-05,0.0,11.337099239488436,19.493711471557617
197,pretrain,0.0,0.009931828455850507,0.0,7.405873260789453,7.899916172027588
198,pretrain,0.0,0.00011837386478662056,0.0,4.9436214376053425,14.348060607910156
199,pretrain,0.0,0.01080320537257039,0.0,8.665656865814269,3.3830268383026123
200,pretrain,0.0,0.03525037608574142,0.0,7.235471131405666,4.460670471191406
201,pretrain,0.0,1.606007087074139e-05,0.0,7.808047758226679,6.614696979522705
202,pretrain,0.0,0.0004786583609880564,0.0,14.645620334661373,9.62324333190918
203,pretrain,0.0,0.005106011006252607,0.0,8.69470777620156,12.674957275390625
204,pretrain,0.0,0.009678004327179404,0.0,3.9490364914586955,5.518166542053223
205,pretrain,0.0,0.016309235326360513,0.0,8.429550701805598,7.872581481933594
206,pretrain,0.0,0.009004938414965014,0.0,12.49959716131482,28.99758529663086
207,pretrain,0.0,0.01662764468937799,0.0,7.5622159373453135,6.594657897949219
208,pretrain,0.0,9.175065434053764e-06,0.0,4.2959612954699296,5.008602142333984
209,pretrain,0.0,0.007916490080650216,0.0,11.583242533549102,24.164833068847656
210,pretrain,0.0,0.046175835259496846,0.0,6.065368095250357,11.6300048828125
211,pretrain,0.0,0.0005990232547411986,0.0,11.216408071241993,8.828986167907715
212,pretrain,0.0,0.01096449940816198,0.0,11.709861494328122,17.85963249206543
213,pretrain,0.0,0.015919699120212055,0.0,7.012577528856867,27.176424026489258
214,pretrain,0.0,0.0034930258537749464,0.0,7.942384807493648,33.79204559326172
215,pretrain,0.0,0.019515871125265843,0.0,9.668902807716982,48.580963134765625
216,pretrain,0.0,0.01545104414361743,0.0,13.656270199628871,9.098389625549316
217,pretrain,0.0,0.02853011058490408,0.0,2.760034230640048,2.1925480365753174
218,pretrain,0.0,2.3535673379540666e-05,0.0,1.2616249614169885,3.5778403282165527
219,pretrain,0.0,0.00010166009024849413,0.0,5.765608317522268,4.605679988861084
220,pretrain,0.0,0.033374210153524174,0.0,14.510044450375586,5.858614444732666
221,pretrain,0.0,0.006349326310790648,0.0,12.575332769797948,15.900951385498047
222,pretrain,0.0,0.005073090248783254,0.0,7.493503390132336,13.396474838256836
223,pretrain,0.0,0.00030049065262950636,0.0,15.60087250974765,12.4498872756958
224,pretrain,0.0,0.00913829664964718,0.0,4.307740486767011,13.278532981872559
225,pretrain,0.0,0.001400916500432431,0.0,20.327226326907635,19.192264556884766
226,pretrain,0.0,0.01686999898851704,0.0,10.99071207044021,11.920157432556152
227,pretrain,0.0,2.205927712915801e-05,0.0,9.37781975272923,4.7228779792785645
228,pretrain,0.0,0.016662150067168292,0.0,4.571996112945034,2.0902860164642334
229,pretrain,0.0,0.00016090192297515138,0.0,7.299526649112179,3.984471321105957
230,pretrain,0.0,2.0191051198087145e-05,0.0,16.243471378896604,22.02918243408203
231,pretrain,0.0,0.017609940338225615,0.0,15.27386861567281,42.290367126464844
232,pretrain,0.0,7.854408192517126e-05,0.0,10.886267656719674,5.082204818725586
233,pretrain,0.0,0.010381845517850725,0.0,10.481002807342827,8.918679237365723
234,pretrain,0.0,0.0015484947633804167,0.0,6.050638371549953,3.477177381515503
235,pretrain,0.0,0.03624455006156201,0.0,11.07544006941122,9.012782096862793
236,pretrain,0.0,0.011711182787540185,0.0,11.184538013815533,7.139875888824463
237,pretrain,0.0,7.088765226185109e-05,0.0,9.276228539134948,7.813748836517334
238,pretrain,0.0,0.001639660265215739,0.0,8.805384823108122,6.748590469360352
239,pretrain,0.0,5.3909414275007184e-05,0.0,7.844946516361738,5.094111919403076
240,pretrain,0.0,0.00023172765846164785,0.0,4.763295335184851,10.199719429016113
241,pretrain,0.0,0.00022376613712409574,0.0,9.04522760576608,17.254865646362305
242,pretrain,0.0,0.007038096553742863,0.0,5.744111048005764,11.963964462280273
243,pretrain,0.0,0.005450405286881281,0.0,3.713511026974123,1.1663345098495483
244,pretrain,0.0,0.0007863327226204516,0.0,5.5451501920842405,9.756032943725586
245,pretrain,0.0,0.0003340258354763976,0.0,3.113175642838343,10.1940336227417
246,pretrain,0.0,0.020424405289304216,0.0,9.3431600084662,8.508206367492676
247,pretrain,0.0,0.002163662659812154,0.0,5.583412525920014,14.751880645751953
248,pretrain,0.0,0.009454848542741486,0.0,11.337366659506278,12.74904727935791
249,pretrain,0.0,0.005818907644746663,0.0,5.328467657520989,10.809711456298828
250,pretrain,0.0,0.047831521585177665,0.0,6.173793001017177,4.23211145401001
251,pretrain,0.0,0.01005270283559689,0.0,11.041662217819653,4.096014022827148
252,pretrain,0.0,0.0003208588667873975,0.0,7.104541068273691,4.432815074920654
253,pretrain,0.0,0.014076875689647914,0.0,6.415260579588976,8.73746395111084
254,pretrain,0.0,9.960182741886054e-06,0.0,8.780459860843068,7.877697944641113
255,pretrain,0.0,6.602204985312135e-05,0.0,13.702880335690677,12.643723487854004
256,pretrain,0.0,1.9892350764968647e-05,0.0,5.318803398011677,6.2532243728637695
257,pretrain,0.0,0.0176340985737061,0.0,4.133643452279807,2.6905405521392822
258,pretrain,0.0,0.0002870184708109227,0.0,8.347577737190598,3.1204943656921387
259,pretrain,0.0,0.010062502408754375,0.0,13.499768141279244,12.674906730651855
260,pretrain,0.0,5.073722495815169e-05,0.0,11.445088703274084,5.4139533042907715
261,pretrain,0.0,2.809281825965205e-05,0.0,14.979281426004128,5.361733436584473
262,pretrain,0.0,9.079353929358056e-05,0.0,4.752934281104995,4.70224666595459
263,pretrain,0.0,0.0004982295748424508,0.0,5.642212958754108,4.205453872680664
264,pretrain,0.0,4.93272664010687e-05,0.0,3.9772644219803195,8.27731990814209
265,pretrain,0.0,0.006572332636876918,0.0,10.54622594455026,8.377866744995117
266,pretrain,0.0,0.011056713788967651,0.0,6.0771631670922295,2.1870603561401367
267,pretrain,0.0,5.2336021879296635e-05,0.0,8.469846152848927,3.758115291595459
268,pretrain,0.0,1.337438931932565e-05,0.0,8.625530815597516,1.2258821725845337
269,pretrain,0.0,0.0006763506490106741,0.0,9.990456780628817,12.994872093200684
270,pretrain,0.0,0.00010013753388317125,0.0,9.025787576950083,4.257622718811035
271,pretrain,0.0,0.047278489012385544,0.0,8.799818527177925,10.193944931030273
272,pretrain,0.0,0.0010071111468243385,0.0,5.908948095335412,2.4508955478668213
273,pretrain,0.0,0.004798910933421979,0.0,9.288334782270981,13.380913734436035
274,pretrain,0.0,0.004218121842375278,0.0,9.554737710011226,6.810927867889404
275,pretrain,0.0,9.190190843266522e-05,0.0,8.169632983671953,14.300895690917969
276,pretrain,0.0,0.015817447091770645,0.0,6.852936635069222,29.50472640991211
277,pretrain,0.0,3.7840498191534294e-05,0.0,8.838275027341652,15.810918807983398
278,pretrain,0.0,0.03256073644214051,0.0,9.291972641830606,23.24127960205078
279,pretrain,0.0,0.010014871296120218,0.0,9.421883738203617,14.128190994262695
280,pretrain,0.0,0.00675915413768064,0.0,5.480561547368268,8.71174430847168
281,pretrain,0.0,6.621184573283635e-05,0.0,5.59318942366187,6.585964202880859
282,pretrain,0.0,0.005171969356185749,0.0,10.367782203992604,3.4442391395568848
283,pretrain,0.0,0.0003275602601581879,0.0,6.354725422562923,10.240683555603027
284,pretrain,0.0,0.006638811991716476,0.0,9.597501467676274,14.606127738952637
285,pretrain,0.0,0.005150093929288652,0.0,10.759546766482343,20.465221405029297
286,pretrain,0.0,0.004814452305114259,0.0,10.075654158325197,1.2093958854675293
287,pretrain,0.0,0.008861222486579558,0.0,11.19864794326649,4.009564399719238
288,pretrain,0.0,0.00834939950007981,0.0,12.55182178180446,4.635857105255127
289,pretrain,0.0,8.13839449592273e-05,0.0,21.607999862681442,9.003233909606934
290,pretrain,0.0,3.976167172011224e-05,0.0,14.376346333276404,9.631613731384277
291,pretrain,0.0,0.0029475177929323823,0.0,6.3558345417650495,9.074102401733398
292,pretrain,0.0,0.01436101313595725,0.0,12.49097462678316,9.4478759765625
293,pretrain,0.0,1.0840427677097053e-05,0.0,7.989345239707853,5.561389446258545
294,pretrain,0.0,0.0002701710869933501,0.0,7.245475131482592,5.729109764099121
295,pretrain,0.0,0.0008258573865417393,0.0,7.862116763139378,16.31070327758789
296,pretrain,0.0,0.009261970376317747,0.0,9.886043299734867,2.7086594104766846
297,pretrain,0.0,0.0117343179575687,0.0,8.334851786114102,3.569845676422119
298,pretrain,0.0,0.006489225512238533,0.0,9.93264074117477,6.187264919281006
299,pretrain,0.0,0.013681803626880132,0.0,12.346173678720177,3.568782091140747
300,pretrain,0.0,0.004077163603918728,0.0,14.918641471785852,3.3403072357177734
301,pretrain,0.0,9.213637332949533e-05,0.0,8.831663277606559,3.3538804054260254
302,pretrain,0.0,5.71065910361114e-05,0.0,9.20578726853101,17.703702926635742
303,pretrain,0.0,0.004483622377600573,0.0,12.897409049254625,10.064201354980469
304,pretrain,0.0,0.03401288044558018,0.0,6.0588791255433305,5.922150135040283
305,pretrain,0.0,0.0002748176001723949,0.0,9.858738781637333,11.91988754272461
306,pretrain,0.0,8.220842982621802e-05,0.0,11.813784199978517,28.182504653930664
307,pretrain,0.0,1.1319079176676345e-05,0.0,6.553849747997203,3.4425997734069824
308,pretrain,0.0,1.0442792482194756e-05,0.0,2.528779390116429,2.4809794425964355
309,pretrain,0.0,7.979409797474862e-05,0.0,12.03311208041007,3.5012855529785156
310,pretrain,0.0,0.004740179042516755,0.0,4.212911111555113,7.639456272125244
311,pretrain,0.0,7.601385643059336e-06,0.0,3.6176031475944677,7.527467250823975
312,pretrain,0.0,4.45171458737917e-05,0.0,9.664152470660184,11.91811466217041
313,pretrain,0.0,3.550081811132894e-05,0.0,16.119221301112212,4.417177200317383
314,pretrain,0.0,0.008370724506549335,0.0,10.839460229491785,11.70883846282959
315,pretrain,0.0,0.017508161429810386,0.0,10.080971288280514,3.223784923553467
316,pretrain,0.0,2.6432042108870197e-05,0.0,4.688437446852033,11.926925659179688
317,pretrain,0.0,0.015144650883647966,0.0,14.27201410792311,10.757027626037598
318,pretrain,0.0,0.00036340137817638437,0.0,5.737554659827626,9.799460411071777
319,pretrain,0.0,2.1829857110614173e-05,0.0,10.706871966539405,14.180981636047363
320,pretrain,0.0,0.02919255387821052,0.0,4.3241821716320645,2.010756254196167
321,pretrain,0.0,0.0002378195312734308,0.0,13.480725545982867,3.8989415168762207
322,pretrain,0.0,0.00022187819815827536,0.0,4.318576372843777,19.7296085357666
323,pretrain,0.0,3.525367981196287e-05,0.0,6.249448467299411,10.070069313049316
324,pretrain,0.0,0.00012874509497222173,0.0,11.055891396413976,23.799264907836914
325,pretrain,0.0,0.0018695718800191368,0.0,7.593830102722482,24.908954620361328
326,pretrain,0.0,0.01094010546331446,0.0,9.228066886857697,8.937807083129883
327,pretrain,0.0,0.0019017493136895725,0.0,6.2297671865811175,1.9096084833145142
328,pretrain,0.0,5.582619221989365e-05,0.0,11.020503888337494,14.806326866149902
329,pretrain,0.0,0.003951091178319454,0.0,9.280329374803559,8.16577434539795
330,pretrain,0.0,4.244554364140227e-05,0.0,14.73099588044487,5.993720531463623
331,pretrain,0.0,0.000963554482313375,0.0,7.475660080775618,13.969334602355957
332,pretrain,0.0,6.522628579197586e-05,0.0,8.621479821023835,6.495429039001465
333,pretrain,0.0,4.373063461503697e-05,0.0,8.32251229401399,3.3839046955108643
334,pretrain,0.0,5.8272941355927196e-05,0.0,7.265964523210251,3.2637598514556885
335,pretrain,0.0,0.004138620166816931,0.0,13.54061577225725,23.920026779174805
336,pretrain,0.0,0.037142524449803295,0.0,8.546482415238914,18.83954620361328
337,pretrain,0.0,0.0001296937180602812,0.0,2.9514668610978188,0.8524383306503296
338,pretrain,0.0,5.739550430612152e-05,0.0,10.0716509440533,8.119086265563965
